ei,state_abb,t,cost
int_ng_feed,OK,2010,2.135594539
int_ng_feed,OK,2011,2.135594539
int_ng_feed,OK,2012,2.135594539
int_ng_feed,OK,2013,2.135594539
int_ng_feed,OK,2014,2.135594539
int_ng_feed,OK,2015,2.135594539
int_ng_feed,OK,2016,2.135594539
int_ng_feed,OK,2017,2.135594539
int_ng_feed,OK,2018,2.135594539
int_ng_feed,OK,2019,2.135594539
int_ng_feed,OK,2020,2.135594539
int_ng_feed,OK,2021,2.135594539
int_ng_feed,OK,2022,2.135594539
int_ng_feed,OK,2023,2.135594539
int_ng_feed,OK,2024,2.135594539
int_ng_feed,OK,2025,2.695750483
int_ng_feed,OK,2026,2.586650343
int_ng_feed,OK,2027,2.496276346
int_ng_feed,OK,2028,2.585021983
int_ng_feed,OK,2029,2.718547528
int_ng_feed,OK,2030,2.868356675
int_ng_feed,OK,2031,2.983156077
int_ng_feed,OK,2032,3.358493127
int_ng_feed,OK,2033,3.672766666
int_ng_feed,OK,2034,3.860028101
int_ng_feed,OK,2035,3.931675954
int_ng_feed,OK,2036,3.926790873
int_ng_feed,OK,2037,3.881196785
int_ng_feed,OK,2038,3.825018354
int_ng_feed,OK,2039,3.773725005
int_ng_feed,OK,2040,3.794079508
int_ng_feed,OK,2041,3.866541542
int_ng_feed,OK,2042,3.941446116
int_ng_feed,OK,2043,4.048103716
int_ng_feed,OK,2044,4.112423948
int_ng_feed,OK,2045,4.158832216
int_ng_feed,OK,2046,4.226409169
int_ng_feed,OK,2047,4.258162195
int_ng_feed,OK,2048,4.250020393
int_ng_feed,OK,2049,4.222338268
int_ng_feed,OK,2050,4.203612125
int_ng_feed,KS,2010,2.470222581
int_ng_feed,KS,2011,2.470222581
int_ng_feed,KS,2012,2.470222581
int_ng_feed,KS,2013,2.470222581
int_ng_feed,KS,2014,2.470222581
int_ng_feed,KS,2015,2.470222581
int_ng_feed,KS,2016,2.470222581
int_ng_feed,KS,2017,2.470222581
int_ng_feed,KS,2018,2.470222581
int_ng_feed,KS,2019,2.470222581
int_ng_feed,KS,2020,2.470222581
int_ng_feed,KS,2021,2.470222581
int_ng_feed,KS,2022,2.470222581
int_ng_feed,KS,2023,2.470222581
int_ng_feed,KS,2024,2.470222581
int_ng_feed,KS,2025,3.082486055
int_ng_feed,KS,2026,3.038520327
int_ng_feed,KS,2027,2.935119448
int_ng_feed,KS,2028,3.002696401
int_ng_feed,KS,2029,3.10691146
int_ng_feed,KS,2030,3.237180284
int_ng_feed,KS,2031,3.352793866
int_ng_feed,KS,2032,3.719989115
int_ng_feed,KS,2033,3.997624546
int_ng_feed,KS,2034,4.149062055
int_ng_feed,KS,2035,4.203612125
int_ng_feed,KS,2036,4.183257621
int_ng_feed,KS,2037,4.113238128
int_ng_feed,KS,2038,4.034262653
int_ng_feed,KS,2039,3.977270042
int_ng_feed,KS,2040,3.998438726
int_ng_feed,KS,2041,4.089626903
int_ng_feed,KS,2042,4.153132955
int_ng_feed,KS,2043,4.208497206
int_ng_feed,KS,2044,4.22966589
int_ng_feed,KS,2045,4.269560717
int_ng_feed,KS,2046,4.343651111
int_ng_feed,KS,2047,4.342836931
int_ng_feed,KS,2048,4.302127923
int_ng_feed,KS,2049,4.255719654
int_ng_feed,KS,2050,4.219895728
int_ng_feed,MO,2010,2.470222581
int_ng_feed,MO,2011,2.470222581
int_ng_feed,MO,2012,2.470222581
int_ng_feed,MO,2013,2.470222581
int_ng_feed,MO,2014,2.470222581
int_ng_feed,MO,2015,2.470222581
int_ng_feed,MO,2016,2.470222581
int_ng_feed,MO,2017,2.470222581
int_ng_feed,MO,2018,2.470222581
int_ng_feed,MO,2019,2.470222581
int_ng_feed,MO,2020,2.470222581
int_ng_feed,MO,2021,2.470222581
int_ng_feed,MO,2022,2.470222581
int_ng_feed,MO,2023,2.470222581
int_ng_feed,MO,2024,2.470222581
int_ng_feed,MO,2025,3.082486055
int_ng_feed,MO,2026,3.038520327
int_ng_feed,MO,2027,2.935119448
int_ng_feed,MO,2028,3.002696401
int_ng_feed,MO,2029,3.10691146
int_ng_feed,MO,2030,3.237180284
int_ng_feed,MO,2031,3.352793866
int_ng_feed,MO,2032,3.719989115
int_ng_feed,MO,2033,3.997624546
int_ng_feed,MO,2034,4.149062055
int_ng_feed,MO,2035,4.203612125
int_ng_feed,MO,2036,4.183257621
int_ng_feed,MO,2037,4.113238128
int_ng_feed,MO,2038,4.034262653
int_ng_feed,MO,2039,3.977270042
int_ng_feed,MO,2040,3.998438726
int_ng_feed,MO,2041,4.089626903
int_ng_feed,MO,2042,4.153132955
int_ng_feed,MO,2043,4.208497206
int_ng_feed,MO,2044,4.22966589
int_ng_feed,MO,2045,4.269560717
int_ng_feed,MO,2046,4.343651111
int_ng_feed,MO,2047,4.342836931
int_ng_feed,MO,2048,4.302127923
int_ng_feed,MO,2049,4.255719654
int_ng_feed,MO,2050,4.219895728
int_ng_feed,AR,2010,2.135594539
int_ng_feed,AR,2011,2.135594539
int_ng_feed,AR,2012,2.135594539
int_ng_feed,AR,2013,2.135594539
int_ng_feed,AR,2014,2.135594539
int_ng_feed,AR,2015,2.135594539
int_ng_feed,AR,2016,2.135594539
int_ng_feed,AR,2017,2.135594539
int_ng_feed,AR,2018,2.135594539
int_ng_feed,AR,2019,2.135594539
int_ng_feed,AR,2020,2.135594539
int_ng_feed,AR,2021,2.135594539
int_ng_feed,AR,2022,2.135594539
int_ng_feed,AR,2023,2.135594539
int_ng_feed,AR,2024,2.135594539
int_ng_feed,AR,2025,2.695750483
int_ng_feed,AR,2026,2.586650343
int_ng_feed,AR,2027,2.496276346
int_ng_feed,AR,2028,2.585021983
int_ng_feed,AR,2029,2.718547528
int_ng_feed,AR,2030,2.868356675
int_ng_feed,AR,2031,2.983156077
int_ng_feed,AR,2032,3.358493127
int_ng_feed,AR,2033,3.672766666
int_ng_feed,AR,2034,3.860028101
int_ng_feed,AR,2035,3.931675954
int_ng_feed,AR,2036,3.926790873
int_ng_feed,AR,2037,3.881196785
int_ng_feed,AR,2038,3.825018354
int_ng_feed,AR,2039,3.773725005
int_ng_feed,AR,2040,3.794079508
int_ng_feed,AR,2041,3.866541542
int_ng_feed,AR,2042,3.941446116
int_ng_feed,AR,2043,4.048103716
int_ng_feed,AR,2044,4.112423948
int_ng_feed,AR,2045,4.158832216
int_ng_feed,AR,2046,4.226409169
int_ng_feed,AR,2047,4.258162195
int_ng_feed,AR,2048,4.250020393
int_ng_feed,AR,2049,4.222338268
int_ng_feed,AR,2050,4.203612125
int_ng_feed,LA,2010,2.135594539
int_ng_feed,LA,2011,2.135594539
int_ng_feed,LA,2012,2.135594539
int_ng_feed,LA,2013,2.135594539
int_ng_feed,LA,2014,2.135594539
int_ng_feed,LA,2015,2.135594539
int_ng_feed,LA,2016,2.135594539
int_ng_feed,LA,2017,2.135594539
int_ng_feed,LA,2018,2.135594539
int_ng_feed,LA,2019,2.135594539
int_ng_feed,LA,2020,2.135594539
int_ng_feed,LA,2021,2.135594539
int_ng_feed,LA,2022,2.135594539
int_ng_feed,LA,2023,2.135594539
int_ng_feed,LA,2024,2.135594539
int_ng_feed,LA,2025,2.695750483
int_ng_feed,LA,2026,2.586650343
int_ng_feed,LA,2027,2.496276346
int_ng_feed,LA,2028,2.585021983
int_ng_feed,LA,2029,2.718547528
int_ng_feed,LA,2030,2.868356675
int_ng_feed,LA,2031,2.983156077
int_ng_feed,LA,2032,3.358493127
int_ng_feed,LA,2033,3.672766666
int_ng_feed,LA,2034,3.860028101
int_ng_feed,LA,2035,3.931675954
int_ng_feed,LA,2036,3.926790873
int_ng_feed,LA,2037,3.881196785
int_ng_feed,LA,2038,3.825018354
int_ng_feed,LA,2039,3.773725005
int_ng_feed,LA,2040,3.794079508
int_ng_feed,LA,2041,3.866541542
int_ng_feed,LA,2042,3.941446116
int_ng_feed,LA,2043,4.048103716
int_ng_feed,LA,2044,4.112423948
int_ng_feed,LA,2045,4.158832216
int_ng_feed,LA,2046,4.226409169
int_ng_feed,LA,2047,4.258162195
int_ng_feed,LA,2048,4.250020393
int_ng_feed,LA,2049,4.222338268
int_ng_feed,LA,2050,4.203612125
int_ng_feed,MI,2010,3.057246471
int_ng_feed,MI,2011,3.057246471
int_ng_feed,MI,2012,3.057246471
int_ng_feed,MI,2013,3.057246471
int_ng_feed,MI,2014,3.057246471
int_ng_feed,MI,2015,3.057246471
int_ng_feed,MI,2016,3.057246471
int_ng_feed,MI,2017,3.057246471
int_ng_feed,MI,2018,3.057246471
int_ng_feed,MI,2019,3.057246471
int_ng_feed,MI,2020,3.057246471
int_ng_feed,MI,2021,3.057246471
int_ng_feed,MI,2022,3.057246471
int_ng_feed,MI,2023,3.057246471
int_ng_feed,MI,2024,3.057246471
int_ng_feed,MI,2025,3.666253224
int_ng_feed,MI,2026,3.566109066
int_ng_feed,MI,2027,3.462708186
int_ng_feed,MI,2028,3.494461212
int_ng_feed,MI,2029,3.579135948
int_ng_feed,MI,2030,3.671138305
int_ng_feed,MI,2031,3.771282464
int_ng_feed,MI,2032,4.098582885
int_ng_feed,MI,2033,4.350978732
int_ng_feed,MI,2034,4.481247557
int_ng_feed,MI,2035,4.531726726
int_ng_feed,MI,2036,4.516257303
int_ng_feed,MI,2037,4.44460945
int_ng_feed,MI,2038,4.350164552
int_ng_feed,MI,2039,4.2866585
int_ng_feed,MI,2040,4.279330879
int_ng_feed,MI,2041,4.33795185
int_ng_feed,MI,2042,4.376218317
int_ng_feed,MI,2043,4.407157163
int_ng_feed,MI,2044,4.416927325
int_ng_feed,MI,2045,4.440538549
int_ng_feed,MI,2046,4.485318457
int_ng_feed,MI,2047,4.464149773
int_ng_feed,MI,2048,4.421812406
int_ng_feed,MI,2049,4.376218317
int_ng_feed,MI,2050,4.328995868
int_ng_feed,IL,2010,3.057246471
int_ng_feed,IL,2011,3.057246471
int_ng_feed,IL,2012,3.057246471
int_ng_feed,IL,2013,3.057246471
int_ng_feed,IL,2014,3.057246471
int_ng_feed,IL,2015,3.057246471
int_ng_feed,IL,2016,3.057246471
int_ng_feed,IL,2017,3.057246471
int_ng_feed,IL,2018,3.057246471
int_ng_feed,IL,2019,3.057246471
int_ng_feed,IL,2020,3.057246471
int_ng_feed,IL,2021,3.057246471
int_ng_feed,IL,2022,3.057246471
int_ng_feed,IL,2023,3.057246471
int_ng_feed,IL,2024,3.057246471
int_ng_feed,IL,2025,3.666253224
int_ng_feed,IL,2026,3.566109066
int_ng_feed,IL,2027,3.462708186
int_ng_feed,IL,2028,3.494461212
int_ng_feed,IL,2029,3.579135948
int_ng_feed,IL,2030,3.671138305
int_ng_feed,IL,2031,3.771282464
int_ng_feed,IL,2032,4.098582885
int_ng_feed,IL,2033,4.350978732
int_ng_feed,IL,2034,4.481247557
int_ng_feed,IL,2035,4.531726726
int_ng_feed,IL,2036,4.516257303
int_ng_feed,IL,2037,4.44460945
int_ng_feed,IL,2038,4.350164552
int_ng_feed,IL,2039,4.2866585
int_ng_feed,IL,2040,4.279330879
int_ng_feed,IL,2041,4.33795185
int_ng_feed,IL,2042,4.376218317
int_ng_feed,IL,2043,4.407157163
int_ng_feed,IL,2044,4.416927325
int_ng_feed,IL,2045,4.440538549
int_ng_feed,IL,2046,4.485318457
int_ng_feed,IL,2047,4.464149773
int_ng_feed,IL,2048,4.421812406
int_ng_feed,IL,2049,4.376218317
int_ng_feed,IL,2050,4.328995868
int_ng_feed,MS,2010,2.620031729
int_ng_feed,MS,2011,2.620031729
int_ng_feed,MS,2012,2.620031729
int_ng_feed,MS,2013,2.620031729
int_ng_feed,MS,2014,2.620031729
int_ng_feed,MS,2015,2.620031729
int_ng_feed,MS,2016,2.620031729
int_ng_feed,MS,2017,2.620031729
int_ng_feed,MS,2018,2.620031729
int_ng_feed,MS,2019,2.620031729
int_ng_feed,MS,2020,2.620031729
int_ng_feed,MS,2021,2.620031729
int_ng_feed,MS,2022,2.620031729
int_ng_feed,MS,2023,2.620031729
int_ng_feed,MS,2024,2.620031729
int_ng_feed,MS,2025,3.195657097
int_ng_feed,MS,2026,3.076786794
int_ng_feed,MS,2027,2.973385915
int_ng_feed,MS,2028,3.036077787
int_ng_feed,MS,2029,3.145177927
int_ng_feed,MS,2030,3.26893331
int_ng_feed,MS,2031,3.371520009
int_ng_feed,MS,2032,3.69393535
int_ng_feed,MS,2033,3.973199142
int_ng_feed,MS,2034,4.132778452
int_ng_feed,MS,2035,4.197098684
int_ng_feed,MS,2036,4.190585242
int_ng_feed,MS,2037,4.133592632
int_ng_feed,MS,2038,4.055431337
int_ng_feed,MS,2039,3.982155123
int_ng_feed,MS,2040,3.969128241
int_ng_feed,MS,2041,4.006580528
int_ng_feed,MS,2042,4.047289536
int_ng_feed,MS,2043,4.130335911
int_ng_feed,MS,2044,4.17674418
int_ng_feed,MS,2045,4.212568106
int_ng_feed,MS,2046,4.264675636
int_ng_feed,MS,2047,4.245135313
int_ng_feed,MS,2048,4.166974018
int_ng_feed,MS,2049,4.048917896
int_ng_feed,MS,2050,3.939817756
int_ng_feed,AL,2010,2.620031729
int_ng_feed,AL,2011,2.620031729
int_ng_feed,AL,2012,2.620031729
int_ng_feed,AL,2013,2.620031729
int_ng_feed,AL,2014,2.620031729
int_ng_feed,AL,2015,2.620031729
int_ng_feed,AL,2016,2.620031729
int_ng_feed,AL,2017,2.620031729
int_ng_feed,AL,2018,2.620031729
int_ng_feed,AL,2019,2.620031729
int_ng_feed,AL,2020,2.620031729
int_ng_feed,AL,2021,2.620031729
int_ng_feed,AL,2022,2.620031729
int_ng_feed,AL,2023,2.620031729
int_ng_feed,AL,2024,2.620031729
int_ng_feed,AL,2025,3.195657097
int_ng_feed,AL,2026,3.076786794
int_ng_feed,AL,2027,2.973385915
int_ng_feed,AL,2028,3.036077787
int_ng_feed,AL,2029,3.145177927
int_ng_feed,AL,2030,3.26893331
int_ng_feed,AL,2031,3.371520009
int_ng_feed,AL,2032,3.69393535
int_ng_feed,AL,2033,3.973199142
int_ng_feed,AL,2034,4.132778452
int_ng_feed,AL,2035,4.197098684
int_ng_feed,AL,2036,4.190585242
int_ng_feed,AL,2037,4.133592632
int_ng_feed,AL,2038,4.055431337
int_ng_feed,AL,2039,3.982155123
int_ng_feed,AL,2040,3.969128241
int_ng_feed,AL,2041,4.006580528
int_ng_feed,AL,2042,4.047289536
int_ng_feed,AL,2043,4.130335911
int_ng_feed,AL,2044,4.17674418
int_ng_feed,AL,2045,4.212568106
int_ng_feed,AL,2046,4.264675636
int_ng_feed,AL,2047,4.245135313
int_ng_feed,AL,2048,4.166974018
int_ng_feed,AL,2049,4.048917896
int_ng_feed,AL,2050,3.939817756
int_ng_feed,FL,2010,3.143549567
int_ng_feed,FL,2011,3.143549567
int_ng_feed,FL,2012,3.143549567
int_ng_feed,FL,2013,3.143549567
int_ng_feed,FL,2014,3.143549567
int_ng_feed,FL,2015,3.143549567
int_ng_feed,FL,2016,3.143549567
int_ng_feed,FL,2017,3.143549567
int_ng_feed,FL,2018,3.143549567
int_ng_feed,FL,2019,3.143549567
int_ng_feed,FL,2020,3.143549567
int_ng_feed,FL,2021,3.143549567
int_ng_feed,FL,2022,3.143549567
int_ng_feed,FL,2023,3.143549567
int_ng_feed,FL,2024,3.143549567
int_ng_feed,FL,2025,3.633686018
int_ng_feed,FL,2026,3.518072437
int_ng_feed,FL,2027,3.42688426
int_ng_feed,FL,2028,3.413857377
int_ng_feed,FL,2029,3.522143338
int_ng_feed,FL,2030,3.594605371
int_ng_feed,FL,2031,3.678465927
int_ng_feed,FL,2032,3.995996186
int_ng_feed,FL,2033,4.253277114
int_ng_feed,FL,2034,4.39005938
int_ng_feed,FL,2035,4.440538549
int_ng_feed,FL,2036,4.437281828
int_ng_feed,FL,2037,4.372961596
int_ng_feed,FL,2038,4.28421596
int_ng_feed,FL,2039,4.213382287
int_ng_feed,FL,2040,4.187328522
int_ng_feed,FL,2041,4.215824827
int_ng_feed,FL,2042,4.247577853
int_ng_feed,FL,2043,4.304570464
int_ng_feed,FL,2044,4.331438409
int_ng_feed,FL,2045,4.348536192
int_ng_feed,FL,2046,4.383545938
int_ng_feed,FL,2047,4.355863813
int_ng_feed,FL,2048,4.296428662
int_ng_feed,FL,2049,4.209311386
int_ng_feed,FL,2050,4.12463665
int_ng_feed,TN,2010,2.620031729
int_ng_feed,TN,2011,2.620031729
int_ng_feed,TN,2012,2.620031729
int_ng_feed,TN,2013,2.620031729
int_ng_feed,TN,2014,2.620031729
int_ng_feed,TN,2015,2.620031729
int_ng_feed,TN,2016,2.620031729
int_ng_feed,TN,2017,2.620031729
int_ng_feed,TN,2018,2.620031729
int_ng_feed,TN,2019,2.620031729
int_ng_feed,TN,2020,2.620031729
int_ng_feed,TN,2021,2.620031729
int_ng_feed,TN,2022,2.620031729
int_ng_feed,TN,2023,2.620031729
int_ng_feed,TN,2024,2.620031729
int_ng_feed,TN,2025,3.195657097
int_ng_feed,TN,2026,3.076786794
int_ng_feed,TN,2027,2.973385915
int_ng_feed,TN,2028,3.036077787
int_ng_feed,TN,2029,3.145177927
int_ng_feed,TN,2030,3.26893331
int_ng_feed,TN,2031,3.371520009
int_ng_feed,TN,2032,3.69393535
int_ng_feed,TN,2033,3.973199142
int_ng_feed,TN,2034,4.132778452
int_ng_feed,TN,2035,4.197098684
int_ng_feed,TN,2036,4.190585242
int_ng_feed,TN,2037,4.133592632
int_ng_feed,TN,2038,4.055431337
int_ng_feed,TN,2039,3.982155123
int_ng_feed,TN,2040,3.969128241
int_ng_feed,TN,2041,4.006580528
int_ng_feed,TN,2042,4.047289536
int_ng_feed,TN,2043,4.130335911
int_ng_feed,TN,2044,4.17674418
int_ng_feed,TN,2045,4.212568106
int_ng_feed,TN,2046,4.264675636
int_ng_feed,TN,2047,4.245135313
int_ng_feed,TN,2048,4.166974018
int_ng_feed,TN,2049,4.048917896
int_ng_feed,TN,2050,3.939817756
int_ng_feed,KY,2010,2.620031729
int_ng_feed,KY,2011,2.620031729
int_ng_feed,KY,2012,2.620031729
int_ng_feed,KY,2013,2.620031729
int_ng_feed,KY,2014,2.620031729
int_ng_feed,KY,2015,2.620031729
int_ng_feed,KY,2016,2.620031729
int_ng_feed,KY,2017,2.620031729
int_ng_feed,KY,2018,2.620031729
int_ng_feed,KY,2019,2.620031729
int_ng_feed,KY,2020,2.620031729
int_ng_feed,KY,2021,2.620031729
int_ng_feed,KY,2022,2.620031729
int_ng_feed,KY,2023,2.620031729
int_ng_feed,KY,2024,2.620031729
int_ng_feed,KY,2025,3.195657097
int_ng_feed,KY,2026,3.076786794
int_ng_feed,KY,2027,2.973385915
int_ng_feed,KY,2028,3.036077787
int_ng_feed,KY,2029,3.145177927
int_ng_feed,KY,2030,3.26893331
int_ng_feed,KY,2031,3.371520009
int_ng_feed,KY,2032,3.69393535
int_ng_feed,KY,2033,3.973199142
int_ng_feed,KY,2034,4.132778452
int_ng_feed,KY,2035,4.197098684
int_ng_feed,KY,2036,4.190585242
int_ng_feed,KY,2037,4.133592632
int_ng_feed,KY,2038,4.055431337
int_ng_feed,KY,2039,3.982155123
int_ng_feed,KY,2040,3.969128241
int_ng_feed,KY,2041,4.006580528
int_ng_feed,KY,2042,4.047289536
int_ng_feed,KY,2043,4.130335911
int_ng_feed,KY,2044,4.17674418
int_ng_feed,KY,2045,4.212568106
int_ng_feed,KY,2046,4.264675636
int_ng_feed,KY,2047,4.245135313
int_ng_feed,KY,2048,4.166974018
int_ng_feed,KY,2049,4.048917896
int_ng_feed,KY,2050,3.939817756
int_ng_feed,GA,2010,3.143549567
int_ng_feed,GA,2011,3.143549567
int_ng_feed,GA,2012,3.143549567
int_ng_feed,GA,2013,3.143549567
int_ng_feed,GA,2014,3.143549567
int_ng_feed,GA,2015,3.143549567
int_ng_feed,GA,2016,3.143549567
int_ng_feed,GA,2017,3.143549567
int_ng_feed,GA,2018,3.143549567
int_ng_feed,GA,2019,3.143549567
int_ng_feed,GA,2020,3.143549567
int_ng_feed,GA,2021,3.143549567
int_ng_feed,GA,2022,3.143549567
int_ng_feed,GA,2023,3.143549567
int_ng_feed,GA,2024,3.143549567
int_ng_feed,GA,2025,3.633686018
int_ng_feed,GA,2026,3.518072437
int_ng_feed,GA,2027,3.42688426
int_ng_feed,GA,2028,3.413857377
int_ng_feed,GA,2029,3.522143338
int_ng_feed,GA,2030,3.594605371
int_ng_feed,GA,2031,3.678465927
int_ng_feed,GA,2032,3.995996186
int_ng_feed,GA,2033,4.253277114
int_ng_feed,GA,2034,4.39005938
int_ng_feed,GA,2035,4.440538549
int_ng_feed,GA,2036,4.437281828
int_ng_feed,GA,2037,4.372961596
int_ng_feed,GA,2038,4.28421596
int_ng_feed,GA,2039,4.213382287
int_ng_feed,GA,2040,4.187328522
int_ng_feed,GA,2041,4.215824827
int_ng_feed,GA,2042,4.247577853
int_ng_feed,GA,2043,4.304570464
int_ng_feed,GA,2044,4.331438409
int_ng_feed,GA,2045,4.348536192
int_ng_feed,GA,2046,4.383545938
int_ng_feed,GA,2047,4.355863813
int_ng_feed,GA,2048,4.296428662
int_ng_feed,GA,2049,4.209311386
int_ng_feed,GA,2050,4.12463665
int_ng_feed,SC,2010,3.143549567
int_ng_feed,SC,2011,3.143549567
int_ng_feed,SC,2012,3.143549567
int_ng_feed,SC,2013,3.143549567
int_ng_feed,SC,2014,3.143549567
int_ng_feed,SC,2015,3.143549567
int_ng_feed,SC,2016,3.143549567
int_ng_feed,SC,2017,3.143549567
int_ng_feed,SC,2018,3.143549567
int_ng_feed,SC,2019,3.143549567
int_ng_feed,SC,2020,3.143549567
int_ng_feed,SC,2021,3.143549567
int_ng_feed,SC,2022,3.143549567
int_ng_feed,SC,2023,3.143549567
int_ng_feed,SC,2024,3.143549567
int_ng_feed,SC,2025,3.633686018
int_ng_feed,SC,2026,3.518072437
int_ng_feed,SC,2027,3.42688426
int_ng_feed,SC,2028,3.413857377
int_ng_feed,SC,2029,3.522143338
int_ng_feed,SC,2030,3.594605371
int_ng_feed,SC,2031,3.678465927
int_ng_feed,SC,2032,3.995996186
int_ng_feed,SC,2033,4.253277114
int_ng_feed,SC,2034,4.39005938
int_ng_feed,SC,2035,4.440538549
int_ng_feed,SC,2036,4.437281828
int_ng_feed,SC,2037,4.372961596
int_ng_feed,SC,2038,4.28421596
int_ng_feed,SC,2039,4.213382287
int_ng_feed,SC,2040,4.187328522
int_ng_feed,SC,2041,4.215824827
int_ng_feed,SC,2042,4.247577853
int_ng_feed,SC,2043,4.304570464
int_ng_feed,SC,2044,4.331438409
int_ng_feed,SC,2045,4.348536192
int_ng_feed,SC,2046,4.383545938
int_ng_feed,SC,2047,4.355863813
int_ng_feed,SC,2048,4.296428662
int_ng_feed,SC,2049,4.209311386
int_ng_feed,SC,2050,4.12463665
int_ng_feed,NC,2010,3.143549567
int_ng_feed,NC,2011,3.143549567
int_ng_feed,NC,2012,3.143549567
int_ng_feed,NC,2013,3.143549567
int_ng_feed,NC,2014,3.143549567
int_ng_feed,NC,2015,3.143549567
int_ng_feed,NC,2016,3.143549567
int_ng_feed,NC,2017,3.143549567
int_ng_feed,NC,2018,3.143549567
int_ng_feed,NC,2019,3.143549567
int_ng_feed,NC,2020,3.143549567
int_ng_feed,NC,2021,3.143549567
int_ng_feed,NC,2022,3.143549567
int_ng_feed,NC,2023,3.143549567
int_ng_feed,NC,2024,3.143549567
int_ng_feed,NC,2025,3.633686018
int_ng_feed,NC,2026,3.518072437
int_ng_feed,NC,2027,3.42688426
int_ng_feed,NC,2028,3.413857377
int_ng_feed,NC,2029,3.522143338
int_ng_feed,NC,2030,3.594605371
int_ng_feed,NC,2031,3.678465927
int_ng_feed,NC,2032,3.995996186
int_ng_feed,NC,2033,4.253277114
int_ng_feed,NC,2034,4.39005938
int_ng_feed,NC,2035,4.440538549
int_ng_feed,NC,2036,4.437281828
int_ng_feed,NC,2037,4.372961596
int_ng_feed,NC,2038,4.28421596
int_ng_feed,NC,2039,4.213382287
int_ng_feed,NC,2040,4.187328522
int_ng_feed,NC,2041,4.215824827
int_ng_feed,NC,2042,4.247577853
int_ng_feed,NC,2043,4.304570464
int_ng_feed,NC,2044,4.331438409
int_ng_feed,NC,2045,4.348536192
int_ng_feed,NC,2046,4.383545938
int_ng_feed,NC,2047,4.355863813
int_ng_feed,NC,2048,4.296428662
int_ng_feed,NC,2049,4.209311386
int_ng_feed,NC,2050,4.12463665
int_ng_feed,VA,2010,3.143549567
int_ng_feed,VA,2011,3.143549567
int_ng_feed,VA,2012,3.143549567
int_ng_feed,VA,2013,3.143549567
int_ng_feed,VA,2014,3.143549567
int_ng_feed,VA,2015,3.143549567
int_ng_feed,VA,2016,3.143549567
int_ng_feed,VA,2017,3.143549567
int_ng_feed,VA,2018,3.143549567
int_ng_feed,VA,2019,3.143549567
int_ng_feed,VA,2020,3.143549567
int_ng_feed,VA,2021,3.143549567
int_ng_feed,VA,2022,3.143549567
int_ng_feed,VA,2023,3.143549567
int_ng_feed,VA,2024,3.143549567
int_ng_feed,VA,2025,3.633686018
int_ng_feed,VA,2026,3.518072437
int_ng_feed,VA,2027,3.42688426
int_ng_feed,VA,2028,3.413857377
int_ng_feed,VA,2029,3.522143338
int_ng_feed,VA,2030,3.594605371
int_ng_feed,VA,2031,3.678465927
int_ng_feed,VA,2032,3.995996186
int_ng_feed,VA,2033,4.253277114
int_ng_feed,VA,2034,4.39005938
int_ng_feed,VA,2035,4.440538549
int_ng_feed,VA,2036,4.437281828
int_ng_feed,VA,2037,4.372961596
int_ng_feed,VA,2038,4.28421596
int_ng_feed,VA,2039,4.213382287
int_ng_feed,VA,2040,4.187328522
int_ng_feed,VA,2041,4.215824827
int_ng_feed,VA,2042,4.247577853
int_ng_feed,VA,2043,4.304570464
int_ng_feed,VA,2044,4.331438409
int_ng_feed,VA,2045,4.348536192
int_ng_feed,VA,2046,4.383545938
int_ng_feed,VA,2047,4.355863813
int_ng_feed,VA,2048,4.296428662
int_ng_feed,VA,2049,4.209311386
int_ng_feed,VA,2050,4.12463665
int_ng_feed,IN,2010,3.057246471
int_ng_feed,IN,2011,3.057246471
int_ng_feed,IN,2012,3.057246471
int_ng_feed,IN,2013,3.057246471
int_ng_feed,IN,2014,3.057246471
int_ng_feed,IN,2015,3.057246471
int_ng_feed,IN,2016,3.057246471
int_ng_feed,IN,2017,3.057246471
int_ng_feed,IN,2018,3.057246471
int_ng_feed,IN,2019,3.057246471
int_ng_feed,IN,2020,3.057246471
int_ng_feed,IN,2021,3.057246471
int_ng_feed,IN,2022,3.057246471
int_ng_feed,IN,2023,3.057246471
int_ng_feed,IN,2024,3.057246471
int_ng_feed,IN,2025,3.666253224
int_ng_feed,IN,2026,3.566109066
int_ng_feed,IN,2027,3.462708186
int_ng_feed,IN,2028,3.494461212
int_ng_feed,IN,2029,3.579135948
int_ng_feed,IN,2030,3.671138305
int_ng_feed,IN,2031,3.771282464
int_ng_feed,IN,2032,4.098582885
int_ng_feed,IN,2033,4.350978732
int_ng_feed,IN,2034,4.481247557
int_ng_feed,IN,2035,4.531726726
int_ng_feed,IN,2036,4.516257303
int_ng_feed,IN,2037,4.44460945
int_ng_feed,IN,2038,4.350164552
int_ng_feed,IN,2039,4.2866585
int_ng_feed,IN,2040,4.279330879
int_ng_feed,IN,2041,4.33795185
int_ng_feed,IN,2042,4.376218317
int_ng_feed,IN,2043,4.407157163
int_ng_feed,IN,2044,4.416927325
int_ng_feed,IN,2045,4.440538549
int_ng_feed,IN,2046,4.485318457
int_ng_feed,IN,2047,4.464149773
int_ng_feed,IN,2048,4.421812406
int_ng_feed,IN,2049,4.376218317
int_ng_feed,IN,2050,4.328995868
int_ng_feed,OH,2010,3.057246471
int_ng_feed,OH,2011,3.057246471
